Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,889034070
com.ibm.icu_56.1.0.v201601250100,887559745
com.jcraft.jsch_0.1.54.v20170116-1932,886223430
com.sun.el_2.2.0.v201303151357,884923972
javax.annotation_1.2.0.v201602091430,883722955
javax.el_2.2.0.v201303151357,882670545
javax.inject_1.0.0.v20091030,881667962
javax.servlet_3.1.0.v201410161800,878240985
javax.servlet.jsp_2.2.0.v201112011158,879919788
javax.xml_1.3.4.v201005080400,876195202
org.apache.ant_1.9.6.v201510161327,874510012
org.apache.batik.css_1.7.0.v201011041433,872957554
org.apache.batik.util_1.7.0.v201011041433,870630600
org.apache.batik.util.gui_1.7.0.v200903091627,871866108
org.apache.commons.codec_1.6.0.v201305230611,868328353
org.apache.commons.fileupload_1.2.2.v20111214-1400,867133048
org.apache.commons.io_2.2.0.v201405211200,865945612
org.apache.commons.jxpath_1.3.0.v200911051830,864330420
org.apache.commons.logging_1.1.1.v201101211721,863142457
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,851515550
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,850401502
org.apache.jasper.glassfish_2.2.2.v201501141630,847004199
org.apache.lucene.analysis_3.5.0.v20120725-1805,845320077
org.apache.lucene.core_3.5.0.v20120725-1805,843760119
org.apache.mina.core_2.0.7.v201401071602,838865070
org.apache.sshd.core_0.7.0.v201303101611,833738134
org.easymock_2.4.0.v20090202-0900,832112643
org.eclipse.ant.core_3.4.100.v20160505-0642,831239180
org.eclipse.ant.launching_1.1.201.v20161115-1135,830151981
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,828264880
org.eclipse.ant.ui_3.6.201.v20161115-1135,824645500
org.eclipse.compare_3.7.1.v20170103-1805,817029554
org.eclipse.compare.core_3.6.0.v20160418-1534,823601588
org.eclipse.compare.examples_3.2.0.v20160323-1650,821168100
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,822218448
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,815795684
org.eclipse.core.contenttype_3.5.100.v20160418-1621,814522830
org.eclipse.core.databinding_1.6.0.v20160412-0910,808151315
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,813259367
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,811357140
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,809841903
org.eclipse.core.expressions_3.5.100.v20160418-1621,806986829
org.eclipse.core.externaltools_1.0.400.v20160509-1057,806049420
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,804855381
org.eclipse.core.filesystem_1.6.1.v20161113-2349,789330396
org.eclipse.core.filesystem.aix.ppc_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.aix.ppc64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.hpux.ia64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc_1.0.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64le_1.4.0.v20140822-1153,-1
org.eclipse.core.filesystem.linux.x86_1.4.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.x86_64_1.2.200.v20140124-1940,-1
org.eclipse.core.filesystem.macosx_1.3.0.v20140124-1940,792340524
org.eclipse.core.filesystem.win32.x86_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.win32.x86_64_1.4.0.v20140124-1940,-1
org.eclipse.core.jobs_3.8.0.v20160509-0411,788272780
org.eclipse.core.net_1.3.0.v20160418-1534,784318372
org.eclipse.core.net.linux.x86_1.2.0.v20160323-1650,-1
