Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,944492211
com.ibm.icu_56.1.0.v201601250100,942922188
com.jcraft.jsch_0.1.54.v20170116-1932,939700653
com.sun.el_2.2.0.v201303151357,938348690
javax.annotation_1.2.0.v201602091430,937048418
javax.el_2.2.0.v201303151357,934759776
javax.inject_1.0.0.v20091030,933587902
javax.servlet_3.1.0.v201410161800,925423445
javax.servlet.jsp_2.2.0.v201112011158,927310471
javax.xml_1.3.4.v201005080400,923286360
org.apache.ant_1.9.6.v201510161327,921560995
org.apache.batik.css_1.7.0.v201011041433,920207786
org.apache.batik.util_1.7.0.v201011041433,917992567
org.apache.batik.util.gui_1.7.0.v200903091627,919321141
org.apache.commons.codec_1.6.0.v201305230611,915586012
org.apache.commons.fileupload_1.2.2.v20111214-1400,914344439
org.apache.commons.io_2.2.0.v201405211200,913226627
org.apache.commons.jxpath_1.3.0.v200911051830,911595043
org.apache.commons.logging_1.1.1.v201101211721,910704140
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,897094219
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,894811149
org.apache.jasper.glassfish_2.2.2.v201501141630,891419411
org.apache.lucene.analysis_3.5.0.v20120725-1805,889774858
org.apache.lucene.core_3.5.0.v20120725-1805,888598841
org.apache.mina.core_2.0.7.v201401071602,883811666
org.apache.sshd.core_0.7.0.v201303101611,874163054
org.easymock_2.4.0.v20090202-0900,871970989
org.eclipse.ant.core_3.4.100.v20160505-0642,870939149
org.eclipse.ant.launching_1.1.201.v20161115-1135,869763908
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,868901967
org.eclipse.ant.ui_3.6.201.v20161115-1135,865914651
org.eclipse.compare_3.7.1.v20170103-1805,859950183
org.eclipse.compare.core_3.6.0.v20160418-1534,864992331
org.eclipse.compare.examples_3.2.0.v20160323-1650,862882890
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,863789273
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,858836579
org.eclipse.core.contenttype_3.5.100.v20160418-1621,857582150
org.eclipse.core.databinding_1.6.0.v20160412-0910,849615662
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,856354396
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,854750848
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,852294381
org.eclipse.core.expressions_3.5.100.v20160418-1621,848437772
org.eclipse.core.externaltools_1.0.400.v20160509-1057,847250805
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,846144212
org.eclipse.core.filesystem_1.6.1.v20161113-2349,835464418
org.eclipse.core.filesystem.aix.ppc_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.aix.ppc64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.hpux.ia64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc_1.0.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64le_1.4.0.v20140822-1153,-1
org.eclipse.core.filesystem.linux.x86_1.4.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.x86_64_1.2.200.v20140124-1940,-1
org.eclipse.core.filesystem.macosx_1.3.0.v20140124-1940,838665641
org.eclipse.core.filesystem.win32.x86_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.win32.x86_64_1.4.0.v20140124-1940,-1
org.eclipse.core.jobs_3.8.0.v20160509-0411,834359259
org.eclipse.core.net_1.3.0.v20160418-1534,829677919
org.eclipse.core.net.linux.x86_1.2.0.v20160323-1650,-1
org.eclipse.core.net.linux.x86_64_1.2.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_1.1.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_64_1.1.0.v20160323-1650,-1
org.eclipse.core.resources_3.11.1.v20161107-2032,825195976
org.eclipse.core.resources.win32.x86_3.5.100.v20140124-1940,-1
org.eclipse.core.resources.win32.x86_64_3.5.0.v20140124-1940,-1
org.eclipse.core.runtime_3.12.0.v20160606-1342,823982397
org.eclipse.core.variables_3.3.0.v20160419-1720,822849209
org.eclipse.cvs_1.4.302.v20170301-0400,820289642
org.eclipse.debug.core_3.10.100.v20160419-1720,818409351
org.eclipse.debug.examples.core_1.4.0.v20160419-1720,816078968
org.eclipse.debug.examples.ui_1.5.0.v20160419-1720,814582815
org.eclipse.debug.ui_3.11.202.v20161114-0338,809491126
org.eclipse.e4.core.commands_0.11.100.v20160506-0804,807547053
org.eclipse.e4.core.contexts_1.5.1.v20170203-1100,806339309
org.eclipse.e4.core.di_1.6.1.v20160712-0927,803717090
org.eclipse.e4.core.di.annotations_1.5.0.v20151127-1241,805601097
org.eclipse.e4.core.di.extensions_0.14.0.v20160211-1614,804849024
org.eclipse.e4.core.services_2.0.100.v20160509-1032,801997239
org.eclipse.e4.emf.xpath_0.1.200.v20160506-0804,800042958
org.eclipse.e4.tools_4.5.0.v20160503-0947,790973463
org.eclipse.e4.tools.compat_4.5.0.v20160503-0947,798586566
org.eclipse.e4.tools.emf.editor3x_4.5.0.v20160503-0947,-1
org.eclipse.e4.tools.emf.ui_4.5.100.v20170109-1815,-1
org.eclipse.e4.tools.jdt.templates_4.5.0.v20161220-1401,792994309
org.eclipse.e4.tools.services_4.5.0.v20160503-0947,792103776
org.eclipse.e4.ui.bindings_0.11.100.v20160509-1025,789939138
org.eclipse.e4.ui.css.core_0.12.1.v20161114-0210,788420613
org.eclipse.e4.ui.css.swt_0.12.100.v20160517-1505,785466404
org.eclipse.e4.ui.css.swt.theme_0.10.100.v20160523-0836,787326295
org.eclipse.e4.ui.di_1.1.100.v20160506-0759,784621470
org.eclipse.e4.ui.dialogs_1.1.0.v20151127-1218,783507037
org.eclipse.e4.ui.model.workbench_1.2.0.v20160229-1459,781584346
org.eclipse.e4.ui.services_1.2.100.v20160506-0759,780307639
org.eclipse.e4.ui.swt.gtk_1.0.100.v20160301-1001,-1
org.eclipse.e4.ui.widgets_1.1.100.v20160506-0759,776944747
org.eclipse.e4.ui.workbench_1.4.0.v20160517-1624,767016975
org.eclipse.e4.ui.workbench.addons.swt_1.2.101.v20170206-1129,775129715
org.eclipse.e4.ui.workbench.renderers.swt_0.14.1.v20170117-1415,772186152
org.eclipse.e4.ui.workbench.renderers.swt.cocoa_0.11.300.v20160330-1418,773956869
org.eclipse.e4.ui.workbench.swt_0.14.1.v20160829-0832,770182174
