Bundle,Dependency Type,Wired Bundle,Package
com.google.code.atinject.tck_1.1.0.v20150813-0925,osgi.wiring.package,javax.inject_1.0.0.v20091030,javax.inject
com.google.code.atinject.tck_1.1.0.v20150813-0925,osgi.wiring.bundle,org.junit_4.12.0.v201504281640,
com.jcraft.jsch_0.1.54.v20170116-1932,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto
com.jcraft.jsch_0.1.54.v20170116-1932,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto.interfaces
com.jcraft.jsch_0.1.54.v20170116-1932,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto.spec
com.jcraft.jsch_0.1.54.v20170116-1932,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.ietf.jgss
com.sun.el_2.2.0.v201303151357,osgi.wiring.package,javax.el_2.2.0.v201303151357,javax.el
com.sun.el_2.2.0.v201303151357,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.http
javax.annotation_1.2.0.v201602091430,osgi.wiring.bundle,org.eclipse.osgi_3.11.3.v20170209-1843,
javax.el_2.2.0.v201303151357,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet
javax.el_2.2.0.v201303151357,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.http
javax.servlet.jsp_2.2.0.v201112011158,osgi.wiring.package,javax.el_2.2.0.v201303151357,javax.el
javax.servlet.jsp_2.2.0.v201112011158,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet
javax.servlet.jsp_2.2.0.v201112011158,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.http
javax.xml_1.3.4.v201005080400,osgi.wiring.bundle,org.eclipse.osgi_3.11.3.v20170209-1843,
org.apache.ant_1.9.6.v201510161327,osgi.wiring.bundle,org.junit_4.12.0.v201504281640,
org.apache.batik.css_1.7.0.v201011041433,osgi.wiring.package,org.w3c.dom.events_3.0.0.draft20060413_v201105210656,org.w3c.dom.events
org.apache.batik.css_1.7.0.v201011041433,osgi.wiring.package,org.w3c.css.sac_1.3.1.v200903091627,org.w3c.css.sac
org.apache.batik.css_1.7.0.v201011041433,osgi.wiring.package,org.w3c.dom.svg_1.1.0.v201011041433,org.w3c.dom.svg
org.apache.batik.css_1.7.0.v201011041433,osgi.wiring.bundle,org.apache.batik.util_1.7.0.v201011041433,
org.apache.batik.util_1.7.0.v201011041433,osgi.wiring.bundle,org.apache.batik.util.gui_1.7.0.v200903091627,
org.apache.commons.fileupload_1.2.2.v20111214-1400,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet
org.apache.commons.fileupload_1.2.2.v20111214-1400,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.http
org.apache.commons.fileupload_1.2.2.v20111214-1400,osgi.wiring.package,org.apache.commons.io_2.2.0.v201405211200,org.apache.commons.io
org.apache.commons.fileupload_1.2.2.v20111214-1400,osgi.wiring.package,org.apache.commons.io_2.2.0.v201405211200,org.apache.commons.io.output
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto.spec
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.net
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.net.ssl
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.security.auth.x500
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.commons.codec_1.6.0.v201305230611,org.apache.commons.codec.binary
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.commons.logging_1.1.1.v201101211721,org.apache.commons.logging
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.concurrent
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.config
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.entity
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.impl
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.impl.io
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.io
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.message
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.params
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.pool
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.protocol
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.util
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.ietf.jgss
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.net
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.net.ssl
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,javax.el_2.2.0.v201303151357,javax.el
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.descriptor
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.http
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,javax.servlet.jsp_2.2.0.v201112011158,javax.servlet.jsp
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,javax.servlet.jsp_2.2.0.v201112011158,javax.servlet.jsp.el
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,javax.servlet.jsp_2.2.0.v201112011158,javax.servlet.jsp.tagext
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.tools
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,org.eclipse.jdt.core.compiler.batch_3.12.3.v20170228-1205,org.eclipse.jdt.core.compiler
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,org.eclipse.jdt.core.compiler.batch_3.12.3.v20170228-1205,org.eclipse.jdt.internal.compiler
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,org.eclipse.jdt.core.compiler.batch_3.12.3.v20170228-1205,org.eclipse.jdt.internal.compiler.classfmt
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,org.eclipse.jdt.core.compiler.batch_3.12.3.v20170228-1205,org.eclipse.jdt.internal.compiler.env
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,org.eclipse.jdt.core.compiler.batch_3.12.3.v20170228-1205,org.eclipse.jdt.internal.compiler.impl
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,org.eclipse.jdt.core.compiler.batch_3.12.3.v20170228-1205,org.eclipse.jdt.internal.compiler.problem
org.apache.lucene.analysis_3.5.0.v20120725-1805,osgi.wiring.package,javax.xml_1.3.4.v201005080400,org.xml.sax
org.apache.lucene.analysis_3.5.0.v20120725-1805,osgi.wiring.bundle,org.apache.lucene.core_3.5.0.v20120725-1805,
org.apache.mina.core_2.0.7.v201401071602,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto
org.apache.mina.core_2.0.7.v201401071602,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto.spec
org.apache.mina.core_2.0.7.v201401071602,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.net.ssl
org.apache.mina.core_2.0.7.v201401071602,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.security.sasl
org.apache.mina.core_2.0.7.v201401071602,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.ietf.jgss
org.apache.mina.core_2.0.7.v201401071602,osgi.wiring.package,org.slf4j.api_1.7.2.v20121108-1250,org.slf4j
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto.interfaces
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto.spec
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.security.auth
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.security.auth.callback
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.security.auth.login
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.core.buffer
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.core.filterchain
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.core.future
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.core.service
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.core.session
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.filter.executor
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.transport.socket
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.transport.socket.nio
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.util
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.ietf.jgss
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.slf4j.api_1.7.2.v20121108-1250,org.slf4j
org.eclipse.ant.core_3.4.100.v20160505-0642,osgi.wiring.bundle,org.eclipse.core.variables_3.3.0.v20160419-1720,
org.eclipse.ant.core_3.4.100.v20160505-0642,osgi.wiring.bundle,org.eclipse.core.runtime_3.12.0.v20160606-1342,
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,com.ibm.icu_56.1.0.v201601250100,com.ibm.icu.text
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.core.runtime_3.12.0.v20160606-1342,
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.debug.core_3.10.100.v20160419-1720,
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.jdt.launching_3.8.101.v20161111-2014,
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.core.variables_3.3.0.v20160419-1720,
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.ant.core_3.4.100.v20160505-0642,
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.bundle,org.apache.ant_1.9.6.v201510161327,
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.core.externaltools_1.0.400.v20160509-1057,
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.text_3.6.0.v20160503-1849,
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.jdt.core_3.12.3.v20170228-1205,
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.core.resources_3.11.1.v20161107-2032,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,com.ibm.icu_56.1.0.v201601250100,com.ibm.icu.text
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.ui.ide_3.12.3.v20170119-0935,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.ui.views_3.8.102.v20170111-0801,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.jface.text_3.11.2.v20170220-1911,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.ui.workbench.texteditor_3.10.1.v20160818-1626,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.ui.editors_3.10.1.v20161106-1856,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.apache.ant_1.9.6.v201510161327,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.ant.core_3.4.100.v20160505-0642,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.core.filesystem_1.6.1.v20161113-2349,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.core.resources_3.11.1.v20161107-2032,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.core.variables_3.3.0.v20160419-1720,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.ui.externaltools_3.3.100.v20160518-1858,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.ui_3.108.1.v20160929-1045,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.ui.console_3.6.201.v20161107-0337,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.debug.core_3.10.100.v20160419-1720,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.debug.ui_3.11.202.v20161114-0338,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.jdt.ui_3.12.2.v20160929-0804,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.jdt.debug.ui_3.7.201.v20160811-0450,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.jdt.launching_3.8.101.v20161111-2014,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.core.runtime_3.12.0.v20160606-1342,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.jdt.core_3.12.3.v20170228-1205,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.team.core_3.8.0.v20160418-1534,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.ltk.core.refactoring_3.7.0.v20160419-0705,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.core.expressions_3.5.100.v20160418-1621,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.jdt.junit_3.9.0.v20160421-1701,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.ant.launching_1.1.201.v20161115-1135,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.core.externaltools_1.0.400.v20160509-1057,
org.eclipse.compare.core_3.6.0.v20160418-1534,osgi.wiring.package,com.ibm.icu_56.1.0.v201601250100,com.ibm.icu.text
org.eclipse.compare.core_3.6.0.v20160418-1534,osgi.wiring.package,com.ibm.icu_56.1.0.v201601250100,com.ibm.icu.util
org.eclipse.compare.core_3.6.0.v20160418-1534,osgi.wiring.bundle,org.eclipse.core.runtime_3.12.0.v20160606-1342,
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,osgi.wiring.bundle,org.eclipse.core.runtime_3.12.0.v20160606-1342,
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,osgi.wiring.bundle,org.eclipse.core.resources_3.11.1.v20161107-2032,
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,osgi.wiring.bundle,org.eclipse.compare_3.7.1.v20170103-1805,
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,osgi.wiring.bundle,org.eclipse.ui_3.108.1.v20160929-1045,
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,osgi.wiring.bundle,org.eclipse.jface.text_3.11.2.v20170220-1911,
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,osgi.wiring.bundle,org.junit_4.12.0.v201504281640,
org.eclipse.compare.examples_3.2.0.v20160323-1650,osgi.wiring.bundle,org.eclipse.ui_3.108.1.v20160929-1045,
org.eclipse.compare.examples_3.2.0.v20160323-1650,osgi.wiring.bundle,org.eclipse.core.resources_3.11.1.v20161107-2032,
org.eclipse.compare.examples_3.2.0.v20160323-1650,osgi.wiring.bundle,org.eclipse.compare_3.7.1.v20170103-1805,
org.eclipse.compare.examples_3.2.0.v20160323-1650,osgi.wiring.bundle,org.eclipse.jface.text_3.11.2.v20170220-1911,
org.eclipse.compare.examples_3.2.0.v20160323-1650,osgi.wiring.bundle,org.eclipse.core.runtime_3.12.0.v20160606-1342,
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.package,com.ibm.icu_56.1.0.v201601250100,com.ibm.icu.util
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.package,com.ibm.icu_56.1.0.v201601250100,com.ibm.icu.text
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.bundle,org.eclipse.ui_3.108.1.v20160929-1045,
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.bundle,org.eclipse.core.resources_3.11.1.v20161107-2032,
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.bundle,org.eclipse.jface.text_3.11.2.v20170220-1911,
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.bundle,org.eclipse.ui.ide_3.12.3.v20170119-0935,
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.bundle,org.eclipse.ui.views_3.8.102.v20170111-0801,
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.bundle,org.eclipse.ui.workbench.texteditor_3.10.1.v20160818-1626,
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.bundle,org.eclipse.core.runtime_3.12.0.v20160606-1342,
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.bundle,org.eclipse.core.expressions_3.5.100.v20160418-1621,
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.bundle,org.eclipse.ui.editors_3.10.1.v20161106-1856,
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.bundle,org.eclipse.ui.forms_3.7.1.v20161220-1635,
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.bundle,org.eclipse.compare.core_3.6.0.v20160418-1534,
org.eclipse.core.commands_3.8.1.v20161221-1651,osgi.wiring.bundle,org.eclipse.equinox.common_3.8.0.v20160509-1230,
org.eclipse.core.contenttype_3.5.100.v20160418-1621,osgi.wiring.package,javax.xml_1.3.4.v201005080400,javax.xml.parsers
org.eclipse.core.contenttype_3.5.100.v20160418-1621,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.service.debug
org.eclipse.core.contenttype_3.5.100.v20160418-1621,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.util
org.eclipse.core.contenttype_3.5.100.v20160418-1621,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.core.contenttype_3.5.100.v20160418-1621,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.util.tracker
org.eclipse.core.contenttype_3.5.100.v20160418-1621,osgi.wiring.package,javax.xml_1.3.4.v201005080400,org.xml.sax
org.eclipse.core.contenttype_3.5.100.v20160418-1621,osgi.wiring.package,javax.xml_1.3.4.v201005080400,org.xml.sax.ext
org.eclipse.core.contenttype_3.5.100.v20160418-1621,osgi.wiring.package,javax.xml_1.3.4.v201005080400,org.xml.sax.helpers
org.eclipse.core.contenttype_3.5.100.v20160418-1621,osgi.wiring.bundle,org.eclipse.equinox.preferences_3.6.1.v20160815-1406,
org.eclipse.core.contenttype_3.5.100.v20160418-1621,osgi.wiring.bundle,org.eclipse.equinox.registry_3.6.100.v20160223-2218,
org.eclipse.core.contenttype_3.5.100.v20160418-1621,osgi.wiring.bundle,org.eclipse.equinox.common_3.8.0.v20160509-1230,
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,osgi.wiring.bundle,org.eclipse.equinox.common_3.8.0.v20160509-1230,
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,osgi.wiring.bundle,org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,osgi.wiring.bundle,org.eclipse.core.databinding.property_1.6.0.v20160427-0852,
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.util.tracker
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.framework.log
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,osgi.wiring.bundle,org.eclipse.equinox.common_3.8.0.v20160509-1230,
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,osgi.wiring.bundle,org.eclipse.equinox.common_3.8.0.v20160509-1230,
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,osgi.wiring.bundle,org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,
org.eclipse.core.databinding_1.6.0.v20160412-0910,osgi.wiring.package,com.ibm.icu_56.1.0.v201601250100,com.ibm.icu.math
org.eclipse.core.databinding_1.6.0.v20160412-0910,osgi.wiring.package,com.ibm.icu_56.1.0.v201601250100,com.ibm.icu.text
org.eclipse.core.databinding_1.6.0.v20160412-0910,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.core.databinding_1.6.0.v20160412-0910,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.util.tracker
org.eclipse.core.databinding_1.6.0.v20160412-0910,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.framework.log
org.eclipse.core.databinding_1.6.0.v20160412-0910,osgi.wiring.bundle,org.eclipse.equinox.common_3.8.0.v20160509-1230,
org.eclipse.core.databinding_1.6.0.v20160412-0910,osgi.wiring.bundle,org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,
org.eclipse.core.databinding_1.6.0.v20160412-0910,osgi.wiring.bundle,org.eclipse.core.databinding.property_1.6.0.v20160427-0852,
org.eclipse.core.expressions_3.5.100.v20160418-1621,osgi.wiring.package,javax.xml_1.3.4.v201005080400,org.w3c.dom
org.eclipse.core.expressions_3.5.100.v20160418-1621,osgi.wiring.bundle,org.eclipse.core.runtime_3.12.0.v20160606-1342,
org.eclipse.core.externaltools_1.0.400.v20160509-1057,osgi.wiring.bundle,org.eclipse.core.runtime_3.12.0.v20160606-1342,
org.eclipse.core.externaltools_1.0.400.v20160509-1057,osgi.wiring.bundle,org.eclipse.debug.core_3.10.100.v20160419-1720,
org.eclipse.core.externaltools_1.0.400.v20160509-1057,osgi.wiring.bundle,org.eclipse.core.variables_3.3.0.v20160419-1720,
org.eclipse.core.externaltools_1.0.400.v20160509-1057,osgi.wiring.bundle,org.eclipse.core.resources_3.11.1.v20161107-2032,
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,osgi.wiring.package,com.ibm.icu_56.1.0.v201601250100,com.ibm.icu.text
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,osgi.wiring.bundle,org.eclipse.core.runtime_3.12.0.v20160606-1342,
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,osgi.wiring.bundle,org.eclipse.core.resources_3.11.1.v20161107-2032,
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,osgi.wiring.bundle,org.eclipse.text_3.6.0.v20160503-1849,
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,osgi.wiring.bundle,org.eclipse.core.filesystem_1.6.1.v20161113-2349,
org.eclipse.core.filesystem_1.6.1.v20161113-2349,osgi.wiring.bundle,org.eclipse.equinox.common_3.8.0.v20160509-1230,
org.eclipse.core.filesystem_1.6.1.v20161113-2349,osgi.wiring.bundle,org.eclipse.equinox.registry_3.6.100.v20160223-2218,
org.eclipse.core.filesystem_1.6.1.v20161113-2349,osgi.wiring.bundle,org.eclipse.osgi_3.11.3.v20170209-1843,
org.eclipse.core.jobs_3.8.0.v20160509-0411,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.service.debug
org.eclipse.core.jobs_3.8.0.v20160509-0411,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.util
org.eclipse.core.jobs_3.8.0.v20160509-0411,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.core.jobs_3.8.0.v20160509-0411,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.service.packageadmin
org.eclipse.core.jobs_3.8.0.v20160509-0411,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.util.tracker
org.eclipse.core.jobs_3.8.0.v20160509-0411,osgi.wiring.bundle,org.eclipse.equinox.common_3.8.0.v20160509-1230,
org.eclipse.core.net_1.3.0.v20160418-1534,osgi.wiring.bundle,org.eclipse.equinox.security_1.2.200.v20150715-1528,
org.eclipse.core.net_1.3.0.v20160418-1534,osgi.wiring.bundle,org.eclipse.equinox.common_3.8.0.v20160509-1230,
