Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,937560110
com.ibm.icu_56.1.0.v201601250100,935371983
com.jcraft.jsch_0.1.54.v20170116-1932,933618614
com.sun.el_2.2.0.v201303151357,932319426
javax.annotation_1.2.0.v201602091430,931182808
javax.el_2.2.0.v201303151357,930318229
javax.inject_1.0.0.v20091030,929743250
javax.servlet_3.1.0.v201410161800,924808500
javax.servlet.jsp_2.2.0.v201112011158,927931427
javax.xml_1.3.4.v201005080400,917465468
org.apache.ant_1.9.6.v201510161327,915443091
org.apache.batik.css_1.7.0.v201011041433,913902561
org.apache.batik.util_1.7.0.v201011041433,911768925
org.apache.batik.util.gui_1.7.0.v200903091627,912816727
org.apache.commons.codec_1.6.0.v201305230611,909566311
org.apache.commons.fileupload_1.2.2.v20111214-1400,908597688
org.apache.commons.io_2.2.0.v201405211200,907362547
org.apache.commons.jxpath_1.3.0.v200911051830,905622265
org.apache.commons.logging_1.1.1.v201101211721,904000627
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,887461834
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,886005467
org.apache.jasper.glassfish_2.2.2.v201501141630,882764118
org.apache.lucene.analysis_3.5.0.v20120725-1805,880988644
org.apache.lucene.core_3.5.0.v20120725-1805,879435237
org.apache.mina.core_2.0.7.v201401071602,874166317
org.apache.sshd.core_0.7.0.v201303101611,865838023
org.easymock_2.4.0.v20090202-0900,864884347
org.eclipse.ant.core_3.4.100.v20160505-0642,863587152
org.eclipse.ant.launching_1.1.201.v20161115-1135,861912746
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,860884905
org.eclipse.ant.ui_3.6.201.v20161115-1135,857217903
org.eclipse.compare_3.7.1.v20170103-1805,850879615
org.eclipse.compare.core_3.6.0.v20160418-1534,856103658
org.eclipse.compare.examples_3.2.0.v20160323-1650,854244182
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,855014687
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,849622175
org.eclipse.core.contenttype_3.5.100.v20160418-1621,848446473
