Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,925698391
com.ibm.icu_56.1.0.v201601250100,923650723
com.jcraft.jsch_0.1.54.v20170116-1932,920357362
com.sun.el_2.2.0.v201303151357,919094861
javax.annotation_1.2.0.v201602091430,917940042
javax.el_2.2.0.v201303151357,917042553
javax.inject_1.0.0.v20091030,916511721
javax.servlet_3.1.0.v201410161800,914476711
javax.servlet.jsp_2.2.0.v201112011158,915539937
javax.xml_1.3.4.v201005080400,911891673
org.apache.ant_1.9.6.v201510161327,910296910
org.apache.batik.css_1.7.0.v201011041433,908878677
org.apache.batik.util_1.7.0.v201011041433,906838171
org.apache.batik.util.gui_1.7.0.v200903091627,907887868
org.apache.commons.codec_1.6.0.v201305230611,904705406
org.apache.commons.fileupload_1.2.2.v20111214-1400,903435776
org.apache.commons.io_2.2.0.v201405211200,901913566
org.apache.commons.jxpath_1.3.0.v200911051830,900194175
org.apache.commons.logging_1.1.1.v201101211721,899319642
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,885609400
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,883946879
org.apache.jasper.glassfish_2.2.2.v201501141630,880334240
org.apache.lucene.analysis_3.5.0.v20120725-1805,878629595
org.apache.lucene.core_3.5.0.v20120725-1805,877367541
org.apache.mina.core_2.0.7.v201401071602,873020667
org.apache.sshd.core_0.7.0.v201303101611,867971879
org.easymock_2.4.0.v20090202-0900,866853471
org.eclipse.ant.core_3.4.100.v20160505-0642,865158990
org.eclipse.ant.launching_1.1.201.v20161115-1135,863381741
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,862199737
org.eclipse.ant.ui_3.6.201.v20161115-1135,858351963
org.eclipse.compare_3.7.1.v20170103-1805,848879687
org.eclipse.compare.core_3.6.0.v20160418-1534,857276956
org.eclipse.compare.examples_3.2.0.v20160323-1650,854342316
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,855988535
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,847209978
org.eclipse.core.contenttype_3.5.100.v20160418-1621,845965292
org.eclipse.core.databinding_1.6.0.v20160412-0910,840751202
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,844852940
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,843286291
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,842084922
org.eclipse.core.expressions_3.5.100.v20160418-1621,839816503
org.eclipse.core.externaltools_1.0.400.v20160509-1057,838836932
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,837822709
org.eclipse.core.filesystem_1.6.1.v20161113-2349,825238468
org.eclipse.core.filesystem.aix.ppc_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.aix.ppc64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.hpux.ia64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc_1.0.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64le_1.4.0.v20140822-1153,-1
org.eclipse.core.filesystem.linux.x86_1.4.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.x86_64_1.2.200.v20140124-1940,-1
org.eclipse.core.filesystem.macosx_1.3.0.v20140124-1940,830439838
org.eclipse.core.filesystem.win32.x86_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.win32.x86_64_1.4.0.v20140124-1940,-1
org.eclipse.core.jobs_3.8.0.v20160509-0411,823519019
org.eclipse.core.net_1.3.0.v20160418-1534,819393505
org.eclipse.core.net.linux.x86_1.2.0.v20160323-1650,-1
org.eclipse.core.net.linux.x86_64_1.2.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_1.1.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_64_1.1.0.v20160323-1650,-1
org.eclipse.core.resources_3.11.1.v20161107-2032,816062986
org.eclipse.core.resources.win32.x86_3.5.100.v20140124-1940,-1
org.eclipse.core.resources.win32.x86_64_3.5.0.v20140124-1940,-1
