Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,889069190
com.ibm.icu_56.1.0.v201601250100,886385993
com.jcraft.jsch_0.1.54.v20170116-1932,884310865
com.sun.el_2.2.0.v201303151357,882970139
javax.annotation_1.2.0.v201602091430,881978405
javax.el_2.2.0.v201303151357,881029289
javax.inject_1.0.0.v20091030,880249205
javax.servlet_3.1.0.v201410161800,877113803
javax.servlet.jsp_2.2.0.v201112011158,878788948
javax.xml_1.3.4.v201005080400,875034108
org.apache.ant_1.9.6.v201510161327,873664841
org.apache.batik.css_1.7.0.v201011041433,872646855
org.apache.batik.util_1.7.0.v201011041433,870714546
org.apache.batik.util.gui_1.7.0.v200903091627,871894544
org.apache.commons.codec_1.6.0.v201305230611,868255222
org.apache.commons.fileupload_1.2.2.v20111214-1400,867088215
org.apache.commons.io_2.2.0.v201405211200,866093284
org.apache.commons.jxpath_1.3.0.v200911051830,864610430
org.apache.commons.logging_1.1.1.v201101211721,863751662
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,848509669
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,847102868
org.apache.jasper.glassfish_2.2.2.v201501141630,843987057
org.apache.lucene.analysis_3.5.0.v20120725-1805,842377584
org.apache.lucene.core_3.5.0.v20120725-1805,841206199
org.apache.mina.core_2.0.7.v201401071602,836797512
org.apache.sshd.core_0.7.0.v201303101611,832978470
org.easymock_2.4.0.v20090202-0900,832053604
org.eclipse.ant.core_3.4.100.v20160505-0642,831070639
org.eclipse.ant.launching_1.1.201.v20161115-1135,830125267
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,829167241
org.eclipse.ant.ui_3.6.201.v20161115-1135,825294480
org.eclipse.compare_3.7.1.v20170103-1805,819300638
org.eclipse.compare.core_3.6.0.v20160418-1534,824516542
org.eclipse.compare.examples_3.2.0.v20160323-1650,823116921
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,823795078
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,818237948
org.eclipse.core.contenttype_3.5.100.v20160418-1621,817203354
org.eclipse.core.databinding_1.6.0.v20160412-0910,811891166
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,816312530
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,814534134
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,813243445
org.eclipse.core.expressions_3.5.100.v20160418-1621,806964252
org.eclipse.core.externaltools_1.0.400.v20160509-1057,804914805
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,803905526
org.eclipse.core.filesystem_1.6.1.v20161113-2349,794597252
org.eclipse.core.filesystem.aix.ppc_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.aix.ppc64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.hpux.ia64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc_1.0.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64le_1.4.0.v20140822-1153,-1
org.eclipse.core.filesystem.linux.x86_1.4.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.x86_64_1.2.200.v20140124-1940,-1
org.eclipse.core.filesystem.macosx_1.3.0.v20140124-1940,796869424
org.eclipse.core.filesystem.win32.x86_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.win32.x86_64_1.4.0.v20140124-1940,-1
