Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,916730243
com.ibm.icu_56.1.0.v201601250100,914735624
com.jcraft.jsch_0.1.54.v20170116-1932,912845511
com.sun.el_2.2.0.v201303151357,911361772
javax.annotation_1.2.0.v201602091430,910236752
javax.el_2.2.0.v201303151357,909106800
javax.inject_1.0.0.v20091030,908206541
javax.servlet_3.1.0.v201410161800,905311606
javax.servlet.jsp_2.2.0.v201112011158,907053795
javax.xml_1.3.4.v201005080400,903253884
org.apache.ant_1.9.6.v201510161327,901282588
org.apache.batik.css_1.7.0.v201011041433,899681800
org.apache.batik.util_1.7.0.v201011041433,897429892
org.apache.batik.util.gui_1.7.0.v200903091627,898539676
org.apache.commons.codec_1.6.0.v201305230611,895125513
org.apache.commons.fileupload_1.2.2.v20111214-1400,893495602
org.apache.commons.io_2.2.0.v201405211200,892168303
org.apache.commons.jxpath_1.3.0.v200911051830,890489463
org.apache.commons.logging_1.1.1.v201101211721,888776606
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,877844912
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,876277300
org.apache.jasper.glassfish_2.2.2.v201501141630,872957147
org.apache.lucene.analysis_3.5.0.v20120725-1805,871150666
org.apache.lucene.core_3.5.0.v20120725-1805,869696274
org.apache.mina.core_2.0.7.v201401071602,864248132
org.apache.sshd.core_0.7.0.v201303101611,858395877
org.easymock_2.4.0.v20090202-0900,857324434
org.eclipse.ant.core_3.4.100.v20160505-0642,855899941
org.eclipse.ant.launching_1.1.201.v20161115-1135,853816491
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,852858623
org.eclipse.ant.ui_3.6.201.v20161115-1135,848440236
org.eclipse.compare_3.7.1.v20170103-1805,840855718
org.eclipse.compare.core_3.6.0.v20160418-1534,846739656
org.eclipse.compare.examples_3.2.0.v20160323-1650,845123605
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,845841578
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,839105387
org.eclipse.core.contenttype_3.5.100.v20160418-1621,837781922
org.eclipse.core.databinding_1.6.0.v20160412-0910,831973941
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,836434086
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,834735633
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,833378760
org.eclipse.core.expressions_3.5.100.v20160418-1621,830538410
org.eclipse.core.externaltools_1.0.400.v20160509-1057,829369935
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,828334784
org.eclipse.core.filesystem_1.6.1.v20161113-2349,817652716
org.eclipse.core.filesystem.aix.ppc_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.aix.ppc64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.hpux.ia64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc_1.0.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64le_1.4.0.v20140822-1153,-1
org.eclipse.core.filesystem.linux.x86_1.4.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.x86_64_1.2.200.v20140124-1940,-1
org.eclipse.core.filesystem.macosx_1.3.0.v20140124-1940,820192220
org.eclipse.core.filesystem.win32.x86_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.win32.x86_64_1.4.0.v20140124-1940,-1
org.eclipse.core.jobs_3.8.0.v20160509-0411,816626902
org.eclipse.core.net_1.3.0.v20160418-1534,812005531
org.eclipse.core.net.linux.x86_1.2.0.v20160323-1650,-1
org.eclipse.core.net.linux.x86_64_1.2.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_1.1.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_64_1.1.0.v20160323-1650,-1
org.eclipse.core.resources_3.11.1.v20161107-2032,808574612
org.eclipse.core.resources.win32.x86_3.5.100.v20140124-1940,-1
org.eclipse.core.resources.win32.x86_64_3.5.0.v20140124-1940,-1
org.eclipse.core.runtime_3.12.0.v20160606-1342,807380523
org.eclipse.core.variables_3.3.0.v20160419-1720,806535963
org.eclipse.cvs_1.4.302.v20170301-0400,805925349
org.eclipse.debug.core_3.10.100.v20160419-1720,804836113
org.eclipse.debug.examples.core_1.4.0.v20160419-1720,803928087
org.eclipse.debug.examples.ui_1.5.0.v20160419-1720,803040777
org.eclipse.debug.ui_3.11.202.v20161114-0338,799437691
org.eclipse.e4.core.commands_0.11.100.v20160506-0804,798511500
org.eclipse.e4.core.contexts_1.5.1.v20170203-1100,797652535
org.eclipse.e4.core.di_1.6.1.v20160712-0927,794228885
org.eclipse.e4.core.di.annotations_1.5.0.v20151127-1241,797035941
org.eclipse.e4.core.di.extensions_0.14.0.v20160211-1614,796393954
org.eclipse.e4.core.services_2.0.100.v20160509-1032,793298618
org.eclipse.e4.emf.xpath_0.1.200.v20160506-0804,792548510
org.eclipse.e4.tools_4.5.0.v20160503-0947,782169969
org.eclipse.e4.tools.compat_4.5.0.v20160503-0947,791625172
org.eclipse.e4.tools.emf.editor3x_4.5.0.v20160503-0947,-1
org.eclipse.e4.tools.emf.ui_4.5.100.v20170109-1815,-1
org.eclipse.e4.tools.jdt.templates_4.5.0.v20161220-1401,785640452
org.eclipse.e4.tools.services_4.5.0.v20160503-0947,784465151
org.eclipse.e4.ui.bindings_0.11.100.v20160509-1025,781025730
org.eclipse.e4.ui.css.core_0.12.1.v20161114-0210,778467952
org.eclipse.e4.ui.css.swt_0.12.100.v20160517-1505,775404405
org.eclipse.e4.ui.css.swt.theme_0.10.100.v20160523-0836,776860046
org.eclipse.e4.ui.di_1.1.100.v20160506-0759,774397050
org.eclipse.e4.ui.dialogs_1.1.0.v20151127-1218,773546652
org.eclipse.e4.ui.model.workbench_1.2.0.v20160229-1459,771613145
org.eclipse.e4.ui.services_1.2.100.v20160506-0759,770524737
org.eclipse.e4.ui.swt.gtk_1.0.100.v20160301-1001,-1
org.eclipse.e4.ui.widgets_1.1.100.v20160506-0759,768791609
org.eclipse.e4.ui.workbench_1.4.0.v20160517-1624,760066517
org.eclipse.e4.ui.workbench.addons.swt_1.2.101.v20170206-1129,767678591
org.eclipse.e4.ui.workbench.renderers.swt_0.14.1.v20170117-1415,764880580
org.eclipse.e4.ui.workbench.renderers.swt.cocoa_0.11.300.v20160330-1418,766415496
org.eclipse.e4.ui.workbench.swt_0.14.1.v20160829-0832,763007308
org.eclipse.e4.ui.workbench3_0.13.100.v20160506-0759,761791455
org.eclipse.ecf_3.8.0.v20160405-1820,748287902
org.eclipse.ecf.filetransfer_5.0.0.v20160405-1820,756507140
org.eclipse.ecf.identity_3.7.0.v20160405-1820,754780114
org.eclipse.ecf.provider.filetransfer_3.2.200.v20160405-1820,750771707
org.eclipse.ecf.provider.filetransfer.httpclient4_1.1.100.v20160405-1820,752740497
org.eclipse.ecf.provider.filetransfer.httpclient4.ssl_1.1.0.v20160405-1820,753948666
org.eclipse.ecf.provider.filetransfer.ssl_1.0.0.v20160405-1820,751939011
org.eclipse.ecf.ssl_1.2.0.v20160405-1820,749630136
org.eclipse.emf.common_2.12.0.v20160420-0247,746958170
org.eclipse.emf.ecore_2.12.0.v20160420-0247,742552151
org.eclipse.emf.ecore.change_2.11.0.v20160420-0247,745972276
org.eclipse.emf.ecore.xmi_2.12.0.v20160420-0247,744878028
org.eclipse.equinox.app_1.3.400.v20150715-1528,741404129
org.eclipse.equinox.bidi_1.0.0.v20160307-1318,740414230
org.eclipse.equinox.cm_1.1.200.v20160324-1850,739352184
org.eclipse.equinox.common_3.8.0.v20160509-1230,-1
org.eclipse.equinox.concurrent_1.1.0.v20130327-1442,737327900
org.eclipse.equinox.console_1.1.200.v20150929-1405,-1
org.eclipse.equinox.console.jaas.fragment_1.0.0.v20130327-1442,736646217
org.eclipse.equinox.console.ssh_1.0.100.v20131208-1728,734813066
org.eclipse.equinox.coordinator_1.3.200.v20160325-1323,732303881
org.eclipse.equinox.device_1.0.400.v20130327-1442,729276619
org.eclipse.equinox.ds_1.4.400.v20160226-2036,724977712
org.eclipse.equinox.event_1.3.200.v20160324-1850,723926175
org.eclipse.equinox.frameworkadmin_2.0.300.v20160504-1450,720915455
org.eclipse.equinox.frameworkadmin.equinox_1.0.700.v20160102-2223,722740307
org.eclipse.equinox.frameworkadmin.test_1.1.100.v20150430-1836,721785614
org.eclipse.equinox.http.jetty_3.3.0.v20160324-1850,719740558
org.eclipse.equinox.http.registry_1.1.400.v20150715-1528,716791022
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,715352515
org.eclipse.equinox.http.servletbridge_1.0.300.v20130327-1442,714657712
org.eclipse.equinox.io_1.1.100.v20150430-1834,713898376
org.eclipse.equinox.ip_1.1.300.v20130327-1442,712904042
org.eclipse.equinox.jsp.jasper_1.0.500.v20150119-1358,711297402
org.eclipse.equinox.jsp.jasper.registry_1.0.300.v20130327-1442,712127405
org.eclipse.equinox.launcher_1.3.201.v20161025-1711,697016653
org.eclipse.equinox.launcher.cocoa.macosx.x86_64_1.1.401.v20161122-1740,710334832
org.eclipse.equinox.launcher.gtk.aix.ppc_1.1.401.v20161122-1740,-1
org.eclipse.equinox.launcher.gtk.aix.ppc64_1.1.401.v20161122-1740,-1
org.eclipse.equinox.launcher.gtk.hpux.ia64_1.1.401.v20161122-1740,-1
org.eclipse.equinox.launcher.gtk.linux.ppc_1.1.401.v20161122-1740,-1
