Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,892858738
com.ibm.icu_56.1.0.v201601250100,891986395
com.jcraft.jsch_0.1.54.v20170116-1932,889948850
com.sun.el_2.2.0.v201303151357,887208359
javax.annotation_1.2.0.v201602091430,886034079
javax.el_2.2.0.v201303151357,885019010
javax.inject_1.0.0.v20091030,884218917
javax.servlet_3.1.0.v201410161800,880939284
javax.servlet.jsp_2.2.0.v201112011158,882359498
javax.xml_1.3.4.v201005080400,879034218
org.apache.ant_1.9.6.v201510161327,877173634
org.apache.batik.css_1.7.0.v201011041433,874938472
org.apache.batik.util_1.7.0.v201011041433,869537758
org.apache.batik.util.gui_1.7.0.v200903091627,870804264
org.apache.commons.codec_1.6.0.v201305230611,867088233
org.apache.commons.fileupload_1.2.2.v20111214-1400,865697262
org.apache.commons.io_2.2.0.v201405211200,864549419
org.apache.commons.jxpath_1.3.0.v200911051830,862862684
org.apache.commons.logging_1.1.1.v201101211721,861756654
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,844200430
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,843112640
org.apache.jasper.glassfish_2.2.2.v201501141630,840159286
org.apache.lucene.analysis_3.5.0.v20120725-1805,838399022
org.apache.lucene.core_3.5.0.v20120725-1805,836823843
org.apache.mina.core_2.0.7.v201401071602,831617774
org.apache.sshd.core_0.7.0.v201303101611,828114924
org.easymock_2.4.0.v20090202-0900,825752556
org.eclipse.ant.core_3.4.100.v20160505-0642,824485865
org.eclipse.ant.launching_1.1.201.v20161115-1135,822974114
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,822035432
org.eclipse.ant.ui_3.6.201.v20161115-1135,819248586
org.eclipse.compare_3.7.1.v20170103-1805,813561818
org.eclipse.compare.core_3.6.0.v20160418-1534,817933449
org.eclipse.compare.examples_3.2.0.v20160323-1650,816200780
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,816882882
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,812783934
org.eclipse.core.contenttype_3.5.100.v20160418-1621,811571820
