Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,833931922
com.ibm.icu_56.1.0.v201601250100,832713001
com.jcraft.jsch_0.1.54.v20170116-1932,831396920
com.sun.el_2.2.0.v201303151357,830165836
javax.annotation_1.2.0.v201602091430,829102972
javax.el_2.2.0.v201303151357,828064380
javax.inject_1.0.0.v20091030,827490560
javax.servlet_3.1.0.v201410161800,824616707
javax.servlet.jsp_2.2.0.v201112011158,826281417
javax.xml_1.3.4.v201005080400,821962198
org.apache.ant_1.9.6.v201510161327,820821364
org.apache.batik.css_1.7.0.v201011041433,819653664
org.apache.batik.util_1.7.0.v201011041433,817837391
org.apache.batik.util.gui_1.7.0.v200903091627,818810904
org.apache.commons.codec_1.6.0.v201305230611,816071953
org.apache.commons.fileupload_1.2.2.v20111214-1400,814765248
org.apache.commons.io_2.2.0.v201405211200,813711721
org.apache.commons.jxpath_1.3.0.v200911051830,811814947
org.apache.commons.logging_1.1.1.v201101211721,810623314
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,798953554
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,797434683
org.apache.jasper.glassfish_2.2.2.v201501141630,794901433
org.apache.lucene.analysis_3.5.0.v20120725-1805,793936024
org.apache.lucene.core_3.5.0.v20120725-1805,792762753
org.apache.mina.core_2.0.7.v201401071602,788046038
org.apache.sshd.core_0.7.0.v201303101611,784568627
org.easymock_2.4.0.v20090202-0900,782562156
org.eclipse.ant.core_3.4.100.v20160505-0642,781293238
org.eclipse.ant.launching_1.1.201.v20161115-1135,779949256
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,777820174
org.eclipse.ant.ui_3.6.201.v20161115-1135,773806985
org.eclipse.compare_3.7.1.v20170103-1805,766573228
org.eclipse.compare.core_3.6.0.v20160418-1534,772757660
org.eclipse.compare.examples_3.2.0.v20160323-1650,770742328
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,771577547
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,765703624
org.eclipse.core.contenttype_3.5.100.v20160418-1621,764123792
org.eclipse.core.databinding_1.6.0.v20160412-0910,756963112
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,762795910
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,760685164
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,759075330
org.eclipse.core.expressions_3.5.100.v20160418-1621,755862488
org.eclipse.core.externaltools_1.0.400.v20160509-1057,754991161
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,753844987
org.eclipse.core.filesystem_1.6.1.v20161113-2349,742993919
org.eclipse.core.filesystem.aix.ppc_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.aix.ppc64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.hpux.ia64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc_1.0.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64le_1.4.0.v20140822-1153,-1
org.eclipse.core.filesystem.linux.x86_1.4.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.x86_64_1.2.200.v20140124-1940,-1
org.eclipse.core.filesystem.macosx_1.3.0.v20140124-1940,745740195
org.eclipse.core.filesystem.win32.x86_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.win32.x86_64_1.4.0.v20140124-1940,-1
org.eclipse.core.jobs_3.8.0.v20160509-0411,741926727
org.eclipse.core.net_1.3.0.v20160418-1534,738005173
org.eclipse.core.net.linux.x86_1.2.0.v20160323-1650,-1
org.eclipse.core.net.linux.x86_64_1.2.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_1.1.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_64_1.1.0.v20160323-1650,-1
org.eclipse.core.resources_3.11.1.v20161107-2032,734161189
org.eclipse.core.resources.win32.x86_3.5.100.v20140124-1940,-1
org.eclipse.core.resources.win32.x86_64_3.5.0.v20140124-1940,-1
org.eclipse.core.runtime_3.12.0.v20160606-1342,733005198
org.eclipse.core.variables_3.3.0.v20160419-1720,732226931
org.eclipse.cvs_1.4.302.v20170301-0400,731577133
org.eclipse.debug.core_3.10.100.v20160419-1720,729694042
org.eclipse.debug.examples.core_1.4.0.v20160419-1720,728614114
org.eclipse.debug.examples.ui_1.5.0.v20160419-1720,727593139
org.eclipse.debug.ui_3.11.202.v20161114-0338,722699221
org.eclipse.e4.core.commands_0.11.100.v20160506-0804,721577666
org.eclipse.e4.core.contexts_1.5.1.v20170203-1100,720472758
org.eclipse.e4.core.di_1.6.1.v20160712-0927,718547261
org.eclipse.e4.core.di.annotations_1.5.0.v20151127-1241,719714978
org.eclipse.e4.core.di.extensions_0.14.0.v20160211-1614,719097539
org.eclipse.e4.core.services_2.0.100.v20160509-1032,717548621
org.eclipse.e4.emf.xpath_0.1.200.v20160506-0804,717004785
org.eclipse.e4.tools_4.5.0.v20160503-0947,709951999
org.eclipse.e4.tools.compat_4.5.0.v20160503-0947,716261978
org.eclipse.e4.tools.emf.editor3x_4.5.0.v20160503-0947,-1
org.eclipse.e4.tools.emf.ui_4.5.100.v20170109-1815,-1
org.eclipse.e4.tools.jdt.templates_4.5.0.v20161220-1401,711893390
org.eclipse.e4.tools.services_4.5.0.v20160503-0947,710981554
org.eclipse.e4.ui.bindings_0.11.100.v20160509-1025,709067638
org.eclipse.e4.ui.css.core_0.12.1.v20161114-0210,707912125
org.eclipse.e4.ui.css.swt_0.12.100.v20160517-1505,705476767
org.eclipse.e4.ui.css.swt.theme_0.10.100.v20160523-0836,706578091
org.eclipse.e4.ui.di_1.1.100.v20160506-0759,704729976
org.eclipse.e4.ui.dialogs_1.1.0.v20151127-1218,704057815
org.eclipse.e4.ui.model.workbench_1.2.0.v20160229-1459,701066666
