Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,877325879
com.ibm.icu_56.1.0.v201601250100,875675199
com.jcraft.jsch_0.1.54.v20170116-1932,874334239
com.sun.el_2.2.0.v201303151357,873081939
javax.annotation_1.2.0.v201602091430,871663481
javax.el_2.2.0.v201303151357,870474380
javax.inject_1.0.0.v20091030,869488596
javax.servlet_3.1.0.v201410161800,865758935
javax.servlet.jsp_2.2.0.v201112011158,867980718
javax.xml_1.3.4.v201005080400,863681685
org.apache.ant_1.9.6.v201510161327,861483602
org.apache.batik.css_1.7.0.v201011041433,859653307
org.apache.batik.util_1.7.0.v201011041433,857501798
org.apache.batik.util.gui_1.7.0.v200903091627,858393259
org.apache.commons.codec_1.6.0.v201305230611,855504178
org.apache.commons.fileupload_1.2.2.v20111214-1400,854129689
org.apache.commons.io_2.2.0.v201405211200,852735137
org.apache.commons.jxpath_1.3.0.v200911051830,850985644
org.apache.commons.logging_1.1.1.v201101211721,849664569
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,838492356
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,836999780
org.apache.jasper.glassfish_2.2.2.v201501141630,833926374
org.apache.lucene.analysis_3.5.0.v20120725-1805,831517177
org.apache.lucene.core_3.5.0.v20120725-1805,830519758
org.apache.mina.core_2.0.7.v201401071602,825070767
org.apache.sshd.core_0.7.0.v201303101611,821411625
org.easymock_2.4.0.v20090202-0900,820188068
org.eclipse.ant.core_3.4.100.v20160505-0642,818782102
org.eclipse.ant.launching_1.1.201.v20161115-1135,817239990
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,816281686
org.eclipse.ant.ui_3.6.201.v20161115-1135,812307864
org.eclipse.compare_3.7.1.v20170103-1805,802946180
org.eclipse.compare.core_3.6.0.v20160418-1534,810681236
org.eclipse.compare.examples_3.2.0.v20160323-1650,808086390
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,809001894
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,801412820
org.eclipse.core.contenttype_3.5.100.v20160418-1621,800080212
org.eclipse.core.databinding_1.6.0.v20160412-0910,793514534
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,798655955
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,796514228
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,795042749
org.eclipse.core.expressions_3.5.100.v20160418-1621,792259285
org.eclipse.core.externaltools_1.0.400.v20160509-1057,791447014
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,790222813
org.eclipse.core.filesystem_1.6.1.v20161113-2349,772902138
org.eclipse.core.filesystem.aix.ppc_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.aix.ppc64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.hpux.ia64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc_1.0.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64le_1.4.0.v20140822-1153,-1
org.eclipse.core.filesystem.linux.x86_1.4.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.x86_64_1.2.200.v20140124-1940,-1
org.eclipse.core.filesystem.macosx_1.3.0.v20140124-1940,775110770
org.eclipse.core.filesystem.win32.x86_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.win32.x86_64_1.4.0.v20140124-1940,-1
org.eclipse.core.jobs_3.8.0.v20160509-0411,772213863
org.eclipse.core.net_1.3.0.v20160418-1534,768441162
org.eclipse.core.net.linux.x86_1.2.0.v20160323-1650,-1
org.eclipse.core.net.linux.x86_64_1.2.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_1.1.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_64_1.1.0.v20160323-1650,-1
org.eclipse.core.resources_3.11.1.v20161107-2032,764936574
org.eclipse.core.resources.win32.x86_3.5.100.v20140124-1940,-1
org.eclipse.core.resources.win32.x86_64_3.5.0.v20140124-1940,-1
org.eclipse.core.runtime_3.12.0.v20160606-1342,763626930
org.eclipse.core.variables_3.3.0.v20160419-1720,762723005
org.eclipse.cvs_1.4.302.v20170301-0400,761934982
org.eclipse.debug.core_3.10.100.v20160419-1720,759099010
org.eclipse.debug.examples.core_1.4.0.v20160419-1720,757460610
org.eclipse.debug.examples.ui_1.5.0.v20160419-1720,755423808
org.eclipse.debug.ui_3.11.202.v20161114-0338,750342617
org.eclipse.e4.core.commands_0.11.100.v20160506-0804,749415893
org.eclipse.e4.core.contexts_1.5.1.v20170203-1100,748717739
org.eclipse.e4.core.di_1.6.1.v20160712-0927,746950304
org.eclipse.e4.core.di.annotations_1.5.0.v20151127-1241,748169218
org.eclipse.e4.core.di.extensions_0.14.0.v20160211-1614,747627338
org.eclipse.e4.core.services_2.0.100.v20160509-1032,746023105
org.eclipse.e4.emf.xpath_0.1.200.v20160506-0804,745271270
org.eclipse.e4.tools_4.5.0.v20160503-0947,736975479
org.eclipse.e4.tools.compat_4.5.0.v20160503-0947,744404135
org.eclipse.e4.tools.emf.editor3x_4.5.0.v20160503-0947,-1
org.eclipse.e4.tools.emf.ui_4.5.100.v20170109-1815,-1
org.eclipse.e4.tools.jdt.templates_4.5.0.v20161220-1401,738884601
org.eclipse.e4.tools.services_4.5.0.v20160503-0947,738031535
org.eclipse.e4.ui.bindings_0.11.100.v20160509-1025,736118292
org.eclipse.e4.ui.css.core_0.12.1.v20161114-0210,731965783
org.eclipse.e4.ui.css.swt_0.12.100.v20160517-1505,723640629
org.eclipse.e4.ui.css.swt.theme_0.10.100.v20160523-0836,724725221
org.eclipse.e4.ui.di_1.1.100.v20160506-0759,722779674
org.eclipse.e4.ui.dialogs_1.1.0.v20151127-1218,721907332
org.eclipse.e4.ui.model.workbench_1.2.0.v20160229-1459,720182299
org.eclipse.e4.ui.services_1.2.100.v20160506-0759,718998012
org.eclipse.e4.ui.swt.gtk_1.0.100.v20160301-1001,-1
org.eclipse.e4.ui.widgets_1.1.100.v20160506-0759,717495619
org.eclipse.e4.ui.workbench_1.4.0.v20160517-1624,706746812
org.eclipse.e4.ui.workbench.addons.swt_1.2.101.v20170206-1129,716234245
org.eclipse.e4.ui.workbench.renderers.swt_0.14.1.v20170117-1415,713860471
org.eclipse.e4.ui.workbench.renderers.swt.cocoa_0.11.300.v20160330-1418,715291572
org.eclipse.e4.ui.workbench.swt_0.14.1.v20160829-0832,711533032
org.eclipse.e4.ui.workbench3_0.13.100.v20160506-0759,709927824
org.eclipse.ecf_3.8.0.v20160405-1820,696108457
org.eclipse.ecf.filetransfer_5.0.0.v20160405-1820,705031978
org.eclipse.ecf.identity_3.7.0.v20160405-1820,702741316
org.eclipse.ecf.provider.filetransfer_3.2.200.v20160405-1820,698207387
org.eclipse.ecf.provider.filetransfer.httpclient4_1.1.100.v20160405-1820,700706720
org.eclipse.ecf.provider.filetransfer.httpclient4.ssl_1.1.0.v20160405-1820,701848210
org.eclipse.ecf.provider.filetransfer.ssl_1.0.0.v20160405-1820,699690875
org.eclipse.ecf.ssl_1.2.0.v20160405-1820,697249565
org.eclipse.emf.common_2.12.0.v20160420-0247,694603384
org.eclipse.emf.ecore_2.12.0.v20160420-0247,689764040
org.eclipse.emf.ecore.change_2.11.0.v20160420-0247,693444889
org.eclipse.emf.ecore.xmi_2.12.0.v20160420-0247,692204294
org.eclipse.equinox.app_1.3.400.v20150715-1528,688236845
org.eclipse.equinox.bidi_1.0.0.v20160307-1318,687230519
org.eclipse.equinox.cm_1.1.200.v20160324-1850,685925601
org.eclipse.equinox.common_3.8.0.v20160509-1230,-1
org.eclipse.equinox.concurrent_1.1.0.v20130327-1442,683801443
org.eclipse.equinox.console_1.1.200.v20150929-1405,-1
org.eclipse.equinox.console.jaas.fragment_1.0.0.v20130327-1442,682821298
org.eclipse.equinox.console.ssh_1.0.100.v20131208-1728,681570555
org.eclipse.equinox.coordinator_1.3.200.v20160325-1323,679290161
org.eclipse.equinox.device_1.0.400.v20130327-1442,678325167
org.eclipse.equinox.ds_1.4.400.v20160226-2036,677003324
org.eclipse.equinox.event_1.3.200.v20160324-1850,676101176
org.eclipse.equinox.frameworkadmin_2.0.300.v20160504-1450,673592361
org.eclipse.equinox.frameworkadmin.equinox_1.0.700.v20160102-2223,675037365
org.eclipse.equinox.frameworkadmin.test_1.1.100.v20150430-1836,674217227
org.eclipse.equinox.http.jetty_3.3.0.v20160324-1850,672573525
org.eclipse.equinox.http.registry_1.1.400.v20150715-1528,671620938
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,670147666
org.eclipse.equinox.http.servletbridge_1.0.300.v20130327-1442,669055091
org.eclipse.equinox.io_1.1.100.v20150430-1834,668105880
org.eclipse.equinox.ip_1.1.300.v20130327-1442,666791849
org.eclipse.equinox.jsp.jasper_1.0.500.v20150119-1358,665201170
org.eclipse.equinox.jsp.jasper.registry_1.0.300.v20130327-1442,666015777
