Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,887067667
com.ibm.icu_56.1.0.v201601250100,884710265
com.jcraft.jsch_0.1.54.v20170116-1932,882974659
com.sun.el_2.2.0.v201303151357,881696346
javax.annotation_1.2.0.v201602091430,880543344
javax.el_2.2.0.v201303151357,879598811
javax.inject_1.0.0.v20091030,878834975
javax.servlet_3.1.0.v201410161800,875526793
javax.servlet.jsp_2.2.0.v201112011158,877389313
javax.xml_1.3.4.v201005080400,871999220
org.apache.ant_1.9.6.v201510161327,869074585
org.apache.batik.css_1.7.0.v201011041433,867825828
org.apache.batik.util_1.7.0.v201011041433,866357035
org.apache.batik.util.gui_1.7.0.v200903091627,867024186
org.apache.commons.codec_1.6.0.v201305230611,863619719
org.apache.commons.fileupload_1.2.2.v20111214-1400,862376126
org.apache.commons.io_2.2.0.v201405211200,861355471
org.apache.commons.jxpath_1.3.0.v200911051830,859623372
org.apache.commons.logging_1.1.1.v201101211721,858615245
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,843402356
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,841755142
org.apache.jasper.glassfish_2.2.2.v201501141630,838251904
org.apache.lucene.analysis_3.5.0.v20120725-1805,836207171
org.apache.lucene.core_3.5.0.v20120725-1805,833907027
org.apache.mina.core_2.0.7.v201401071602,828548998
org.apache.sshd.core_0.7.0.v201303101611,823855821
org.easymock_2.4.0.v20090202-0900,821365634
org.eclipse.ant.core_3.4.100.v20160505-0642,820149748
org.eclipse.ant.launching_1.1.201.v20161115-1135,818523218
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,815796066
org.eclipse.ant.ui_3.6.201.v20161115-1135,811993935
org.eclipse.compare_3.7.1.v20170103-1805,805655093
org.eclipse.compare.core_3.6.0.v20160418-1534,811114852
org.eclipse.compare.examples_3.2.0.v20160323-1650,809378668
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,810194854
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,804446611
org.eclipse.core.contenttype_3.5.100.v20160418-1621,803405563
org.eclipse.core.databinding_1.6.0.v20160412-0910,797931479
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,802279080
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,800757214
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,799442421
org.eclipse.core.expressions_3.5.100.v20160418-1621,796620561
org.eclipse.core.externaltools_1.0.400.v20160509-1057,795461449
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,794385136
org.eclipse.core.filesystem_1.6.1.v20161113-2349,782945661
org.eclipse.core.filesystem.aix.ppc_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.aix.ppc64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.hpux.ia64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc_1.0.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64le_1.4.0.v20140822-1153,-1
org.eclipse.core.filesystem.linux.x86_1.4.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.x86_64_1.2.200.v20140124-1940,-1
org.eclipse.core.filesystem.macosx_1.3.0.v20140124-1940,785796604
org.eclipse.core.filesystem.win32.x86_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.win32.x86_64_1.4.0.v20140124-1940,-1
org.eclipse.core.jobs_3.8.0.v20160509-0411,782117184
org.eclipse.core.net_1.3.0.v20160418-1534,778709880
org.eclipse.core.net.linux.x86_1.2.0.v20160323-1650,-1
org.eclipse.core.net.linux.x86_64_1.2.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_1.1.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_64_1.1.0.v20160323-1650,-1
org.eclipse.core.resources_3.11.1.v20161107-2032,775068153
org.eclipse.core.resources.win32.x86_3.5.100.v20140124-1940,-1
org.eclipse.core.resources.win32.x86_64_3.5.0.v20140124-1940,-1
org.eclipse.core.runtime_3.12.0.v20160606-1342,773654445
org.eclipse.core.variables_3.3.0.v20160419-1720,772600565
org.eclipse.cvs_1.4.302.v20170301-0400,771864165
org.eclipse.debug.core_3.10.100.v20160419-1720,767394739
org.eclipse.debug.examples.core_1.4.0.v20160419-1720,766159366
org.eclipse.debug.examples.ui_1.5.0.v20160419-1720,764508522
org.eclipse.debug.ui_3.11.202.v20161114-0338,758096669
org.eclipse.e4.core.commands_0.11.100.v20160506-0804,756874811
org.eclipse.e4.core.contexts_1.5.1.v20170203-1100,756101359
org.eclipse.e4.core.di_1.6.1.v20160712-0927,754303395
org.eclipse.e4.core.di.annotations_1.5.0.v20151127-1241,755526996
org.eclipse.e4.core.di.extensions_0.14.0.v20160211-1614,754961180
org.eclipse.e4.core.services_2.0.100.v20160509-1032,753495425
org.eclipse.e4.emf.xpath_0.1.200.v20160506-0804,752691680
org.eclipse.e4.tools_4.5.0.v20160503-0947,741929048
org.eclipse.e4.tools.compat_4.5.0.v20160503-0947,751558748
org.eclipse.e4.tools.emf.editor3x_4.5.0.v20160503-0947,-1
org.eclipse.e4.tools.emf.ui_4.5.100.v20170109-1815,-1
org.eclipse.e4.tools.jdt.templates_4.5.0.v20161220-1401,746007151
org.eclipse.e4.tools.services_4.5.0.v20160503-0947,745354799
org.eclipse.e4.ui.bindings_0.11.100.v20160509-1025,740272493
org.eclipse.e4.ui.css.core_0.12.1.v20161114-0210,737530810
org.eclipse.e4.ui.css.swt_0.12.100.v20160517-1505,732268775
org.eclipse.e4.ui.css.swt.theme_0.10.100.v20160523-0836,733589241
org.eclipse.e4.ui.di_1.1.100.v20160506-0759,731195772
org.eclipse.e4.ui.dialogs_1.1.0.v20151127-1218,729098091
org.eclipse.e4.ui.model.workbench_1.2.0.v20160229-1459,727027610
org.eclipse.e4.ui.services_1.2.100.v20160506-0759,725751077
org.eclipse.e4.ui.swt.gtk_1.0.100.v20160301-1001,-1
org.eclipse.e4.ui.widgets_1.1.100.v20160506-0759,723966367
org.eclipse.e4.ui.workbench_1.4.0.v20160517-1624,714516375
org.eclipse.e4.ui.workbench.addons.swt_1.2.101.v20170206-1129,722897405
org.eclipse.e4.ui.workbench.renderers.swt_0.14.1.v20170117-1415,720714762
org.eclipse.e4.ui.workbench.renderers.swt.cocoa_0.11.300.v20160330-1418,722028353
org.eclipse.e4.ui.workbench.swt_0.14.1.v20160829-0832,718592835
org.eclipse.e4.ui.workbench3_0.13.100.v20160506-0759,716514457
org.eclipse.ecf_3.8.0.v20160405-1820,704861213
org.eclipse.ecf.filetransfer_5.0.0.v20160405-1820,712826662
org.eclipse.ecf.identity_3.7.0.v20160405-1820,710694580
org.eclipse.ecf.provider.filetransfer_3.2.200.v20160405-1820,707054518
org.eclipse.ecf.provider.filetransfer.httpclient4_1.1.100.v20160405-1820,708851175
org.eclipse.ecf.provider.filetransfer.httpclient4.ssl_1.1.0.v20160405-1820,709926777
org.eclipse.ecf.provider.filetransfer.ssl_1.0.0.v20160405-1820,708131255
org.eclipse.ecf.ssl_1.2.0.v20160405-1820,706283465
org.eclipse.emf.common_2.12.0.v20160420-0247,703389090
org.eclipse.emf.ecore_2.12.0.v20160420-0247,698292364
org.eclipse.emf.ecore.change_2.11.0.v20160420-0247,702354787
org.eclipse.emf.ecore.xmi_2.12.0.v20160420-0247,700933394
org.eclipse.equinox.app_1.3.400.v20150715-1528,696902163
org.eclipse.equinox.bidi_1.0.0.v20160307-1318,695908850
org.eclipse.equinox.cm_1.1.200.v20160324-1850,694614459
org.eclipse.equinox.common_3.8.0.v20160509-1230,-1
org.eclipse.equinox.concurrent_1.1.0.v20130327-1442,689420255
org.eclipse.equinox.console_1.1.200.v20150929-1405,-1
org.eclipse.equinox.console.jaas.fragment_1.0.0.v20130327-1442,688565604
org.eclipse.equinox.console.ssh_1.0.100.v20131208-1728,687420480
org.eclipse.equinox.coordinator_1.3.200.v20160325-1323,684120715
org.eclipse.equinox.device_1.0.400.v20130327-1442,683025442
org.eclipse.equinox.ds_1.4.400.v20160226-2036,679335081
org.eclipse.equinox.event_1.3.200.v20160324-1850,678603801
org.eclipse.equinox.frameworkadmin_2.0.300.v20160504-1450,676467630
org.eclipse.equinox.frameworkadmin.equinox_1.0.700.v20160102-2223,677928635
org.eclipse.equinox.frameworkadmin.test_1.1.100.v20150430-1836,677261489
org.eclipse.equinox.http.jetty_3.3.0.v20160324-1850,675663993
org.eclipse.equinox.http.registry_1.1.400.v20150715-1528,674803878
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,673463530
org.eclipse.equinox.http.servletbridge_1.0.300.v20130327-1442,672710869
org.eclipse.equinox.io_1.1.100.v20150430-1834,670186596
org.eclipse.equinox.ip_1.1.300.v20130327-1442,668740613
org.eclipse.equinox.jsp.jasper_1.0.500.v20150119-1358,666471643
org.eclipse.equinox.jsp.jasper.registry_1.0.300.v20130327-1442,667832704
org.eclipse.equinox.launcher_1.3.201.v20161025-1711,651164715
org.eclipse.equinox.launcher.cocoa.macosx.x86_64_1.1.401.v20161122-1740,665211436
org.eclipse.equinox.launcher.gtk.aix.ppc_1.1.401.v20161122-1740,-1
org.eclipse.equinox.launcher.gtk.aix.ppc64_1.1.401.v20161122-1740,-1
org.eclipse.equinox.launcher.gtk.hpux.ia64_1.1.401.v20161122-1740,-1
org.eclipse.equinox.launcher.gtk.linux.ppc_1.1.401.v20161122-1740,-1
org.eclipse.equinox.launcher.gtk.linux.ppc64_1.1.401.v20161122-1740,-1
org.eclipse.equinox.launcher.gtk.linux.ppc64le_1.1.401.v20161122-1740,-1
org.eclipse.equinox.launcher.gtk.linux.s390_1.1.401.v20161122-1740,-1
org.eclipse.equinox.launcher.gtk.linux.s390x_1.1.401.v20161122-1740,-1
org.eclipse.equinox.launcher.gtk.linux.x86_1.1.401.v20161122-1740,-1
org.eclipse.equinox.launcher.gtk.linux.x86_64_1.1.401.v20161122-1740,-1
org.eclipse.equinox.launcher.gtk.solaris.sparcv9_1.1.401.v20161122-1740,-1
org.eclipse.equinox.launcher.gtk.solaris.x86_64_1.1.401.v20161122-1740,-1
org.eclipse.equinox.launcher.win32.win32.x86_1.1.401.v20161122-1740,-1
org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.401.v20161122-1740,-1
org.eclipse.equinox.metatype_1.4.200.v20160324-1850,650312113
