Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,873346652
com.ibm.icu_56.1.0.v201601250100,871141470
com.jcraft.jsch_0.1.54.v20170116-1932,868978679
com.sun.el_2.2.0.v201303151357,867964765
javax.annotation_1.2.0.v201602091430,867059794
javax.el_2.2.0.v201303151357,865926643
javax.inject_1.0.0.v20091030,865285307
javax.servlet_3.1.0.v201410161800,862695907
javax.servlet.jsp_2.2.0.v201112011158,864050292
javax.xml_1.3.4.v201005080400,860755239
org.apache.ant_1.9.6.v201510161327,858756787
org.apache.batik.css_1.7.0.v201011041433,857397803
org.apache.batik.util_1.7.0.v201011041433,855670197
org.apache.batik.util.gui_1.7.0.v200903091627,856659554
org.apache.commons.codec_1.6.0.v201305230611,853295567
org.apache.commons.fileupload_1.2.2.v20111214-1400,852135106
org.apache.commons.io_2.2.0.v201405211200,850943276
org.apache.commons.jxpath_1.3.0.v200911051830,849149100
org.apache.commons.logging_1.1.1.v201101211721,847776934
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,832146973
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,830727463
org.apache.jasper.glassfish_2.2.2.v201501141630,826864554
org.apache.lucene.analysis_3.5.0.v20120725-1805,824826447
org.apache.lucene.core_3.5.0.v20120725-1805,823173665
org.apache.mina.core_2.0.7.v201401071602,817939854
org.apache.sshd.core_0.7.0.v201303101611,814180872
org.easymock_2.4.0.v20090202-0900,813192462
org.eclipse.ant.core_3.4.100.v20160505-0642,811725091
org.eclipse.ant.launching_1.1.201.v20161115-1135,810355620
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,809544760
org.eclipse.ant.ui_3.6.201.v20161115-1135,805317384
org.eclipse.compare_3.7.1.v20170103-1805,798950895
org.eclipse.compare.core_3.6.0.v20160418-1534,804277458
org.eclipse.compare.examples_3.2.0.v20160323-1650,802451535
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,803242925
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,797813239
org.eclipse.core.contenttype_3.5.100.v20160418-1621,796595583
org.eclipse.core.databinding_1.6.0.v20160412-0910,789903350
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,795582607
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,793936484
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,791459729
org.eclipse.core.expressions_3.5.100.v20160418-1621,788651907
org.eclipse.core.externaltools_1.0.400.v20160509-1057,786970851
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,785771710
org.eclipse.core.filesystem_1.6.1.v20161113-2349,773638155
org.eclipse.core.filesystem.aix.ppc_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.aix.ppc64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.hpux.ia64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc_1.0.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64le_1.4.0.v20140822-1153,-1
org.eclipse.core.filesystem.linux.x86_1.4.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.x86_64_1.2.200.v20140124-1940,-1
org.eclipse.core.filesystem.macosx_1.3.0.v20140124-1940,776461122
org.eclipse.core.filesystem.win32.x86_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.win32.x86_64_1.4.0.v20140124-1940,-1
org.eclipse.core.jobs_3.8.0.v20160509-0411,772630692
