Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,1043227264
com.ibm.icu_56.1.0.v201601250100,1040955713
com.jcraft.jsch_0.1.54.v20170116-1932,1038809621
com.sun.el_2.2.0.v201303151357,1037425289
javax.annotation_1.2.0.v201602091430,1036288743
javax.el_2.2.0.v201303151357,1035271330
javax.inject_1.0.0.v20091030,1034448230
javax.servlet_3.1.0.v201410161800,1030871664
javax.servlet.jsp_2.2.0.v201112011158,1032411945
javax.xml_1.3.4.v201005080400,1028686134
org.apache.ant_1.9.6.v201510161327,1026929528
org.apache.batik.css_1.7.0.v201011041433,1025536379
org.apache.batik.util_1.7.0.v201011041433,1023149801
org.apache.batik.util.gui_1.7.0.v200903091627,1024424290
org.apache.commons.codec_1.6.0.v201305230611,1020792391
org.apache.commons.fileupload_1.2.2.v20111214-1400,1019550785
org.apache.commons.io_2.2.0.v201405211200,1018296379
org.apache.commons.jxpath_1.3.0.v200911051830,1016356329
org.apache.commons.logging_1.1.1.v201101211721,1015294428
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,1003707576
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,1000664426
org.apache.jasper.glassfish_2.2.2.v201501141630,997622607
org.apache.lucene.analysis_3.5.0.v20120725-1805,995798410
org.apache.lucene.core_3.5.0.v20120725-1805,994364760
org.apache.mina.core_2.0.7.v201401071602,989427080
org.apache.sshd.core_0.7.0.v201303101611,982173612
org.easymock_2.4.0.v20090202-0900,980894723
org.eclipse.ant.core_3.4.100.v20160505-0642,979532315
org.eclipse.ant.launching_1.1.201.v20161115-1135,977942717
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,977027768
org.eclipse.ant.ui_3.6.201.v20161115-1135,972957435
org.eclipse.compare_3.7.1.v20170103-1805,965094721
org.eclipse.compare.core_3.6.0.v20160418-1534,971743663
org.eclipse.compare.examples_3.2.0.v20160323-1650,969668994
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,970735531
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,963415263
org.eclipse.core.contenttype_3.5.100.v20160418-1621,962033940
org.eclipse.core.databinding_1.6.0.v20160412-0910,955685096
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,960809754
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,958646499
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,957123345
org.eclipse.core.expressions_3.5.100.v20160418-1621,954538044
org.eclipse.core.externaltools_1.0.400.v20160509-1057,953480800
