Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,1014490256
com.ibm.icu_56.1.0.v201601250100,1012434350
com.jcraft.jsch_0.1.54.v20170116-1932,1011101750
com.sun.el_2.2.0.v201303151357,1009867645
javax.annotation_1.2.0.v201602091430,1008662309
javax.el_2.2.0.v201303151357,1007538657
javax.inject_1.0.0.v20091030,1007123559
javax.servlet_3.1.0.v201410161800,1004227058
javax.servlet.jsp_2.2.0.v201112011158,1006081167
javax.xml_1.3.4.v201005080400,1001668027
org.apache.ant_1.9.6.v201510161327,1000096019
org.apache.batik.css_1.7.0.v201011041433,999313985
org.apache.batik.util_1.7.0.v201011041433,997480242
org.apache.batik.util.gui_1.7.0.v200903091627,998393692
org.apache.commons.codec_1.6.0.v201305230611,995087791
org.apache.commons.fileupload_1.2.2.v20111214-1400,993700737
org.apache.commons.io_2.2.0.v201405211200,991648003
org.apache.commons.jxpath_1.3.0.v200911051830,989947926
org.apache.commons.logging_1.1.1.v201101211721,988876040
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,975648574
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,974219567
org.apache.jasper.glassfish_2.2.2.v201501141630,970978976
org.apache.lucene.analysis_3.5.0.v20120725-1805,964515020
org.apache.lucene.core_3.5.0.v20120725-1805,962622352
org.apache.mina.core_2.0.7.v201401071602,957737844
org.apache.sshd.core_0.7.0.v201303101611,953949221
org.easymock_2.4.0.v20090202-0900,953942211
org.eclipse.ant.core_3.4.100.v20160505-0642,952638700
org.eclipse.ant.launching_1.1.201.v20161115-1135,951417134
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,950620278
org.eclipse.ant.ui_3.6.201.v20161115-1135,944656929
org.eclipse.compare_3.7.1.v20170103-1805,936928314
org.eclipse.compare.core_3.6.0.v20160418-1534,943292063
org.eclipse.compare.examples_3.2.0.v20160323-1650,941074547
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,941947970
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,935822934
org.eclipse.core.contenttype_3.5.100.v20160418-1621,934747182
org.eclipse.core.databinding_1.6.0.v20160412-0910,928463993
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,933106150
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,931408092
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,929966143
org.eclipse.core.expressions_3.5.100.v20160418-1621,927340154
org.eclipse.core.externaltools_1.0.400.v20160509-1057,925091234
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,923823786
org.eclipse.core.filesystem_1.6.1.v20161113-2349,909993139
org.eclipse.core.filesystem.aix.ppc_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.aix.ppc64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.hpux.ia64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc_1.0.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64le_1.4.0.v20140822-1153,-1
org.eclipse.core.filesystem.linux.x86_1.4.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.x86_64_1.2.200.v20140124-1940,-1
org.eclipse.core.filesystem.macosx_1.3.0.v20140124-1940,913091425
org.eclipse.core.filesystem.win32.x86_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.win32.x86_64_1.4.0.v20140124-1940,-1
org.eclipse.core.jobs_3.8.0.v20160509-0411,909033087
org.eclipse.core.net_1.3.0.v20160418-1534,904328298
org.eclipse.core.net.linux.x86_1.2.0.v20160323-1650,-1
org.eclipse.core.net.linux.x86_64_1.2.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_1.1.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_64_1.1.0.v20160323-1650,-1
org.eclipse.core.resources_3.11.1.v20161107-2032,901541740
org.eclipse.core.resources.win32.x86_3.5.100.v20140124-1940,-1
org.eclipse.core.resources.win32.x86_64_3.5.0.v20140124-1940,-1
org.eclipse.core.runtime_3.12.0.v20160606-1342,900688065
org.eclipse.core.variables_3.3.0.v20160419-1720,899241684
org.eclipse.cvs_1.4.302.v20170301-0400,898387107
org.eclipse.debug.core_3.10.100.v20160419-1720,896783430
org.eclipse.debug.examples.core_1.4.0.v20160419-1720,895587169
org.eclipse.debug.examples.ui_1.5.0.v20160419-1720,894333214
org.eclipse.debug.ui_3.11.202.v20161114-0338,888741830
org.eclipse.e4.core.commands_0.11.100.v20160506-0804,887507401
