Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,1005373028
com.ibm.icu_56.1.0.v201601250100,1003624531
com.jcraft.jsch_0.1.54.v20170116-1932,1001620074
com.sun.el_2.2.0.v201303151357,1000366858
javax.annotation_1.2.0.v201602091430,998902497
javax.el_2.2.0.v201303151357,997900667
javax.inject_1.0.0.v20091030,997115976
javax.servlet_3.1.0.v201410161800,992549321
javax.servlet.jsp_2.2.0.v201112011158,995608046
javax.xml_1.3.4.v201005080400,989501056
org.apache.ant_1.9.6.v201510161327,987521617
org.apache.batik.css_1.7.0.v201011041433,985931356
org.apache.batik.util_1.7.0.v201011041433,984027406
org.apache.batik.util.gui_1.7.0.v200903091627,984726212
org.apache.commons.codec_1.6.0.v201305230611,982331024
org.apache.commons.fileupload_1.2.2.v20111214-1400,981208136
org.apache.commons.io_2.2.0.v201405211200,980104654
org.apache.commons.jxpath_1.3.0.v200911051830,978401301
org.apache.commons.logging_1.1.1.v201101211721,977283789
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,963082407
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,961529332
org.apache.jasper.glassfish_2.2.2.v201501141630,958212265
org.apache.lucene.analysis_3.5.0.v20120725-1805,957871120
org.apache.lucene.core_3.5.0.v20120725-1805,956556675
org.apache.mina.core_2.0.7.v201401071602,952326327
org.apache.sshd.core_0.7.0.v201303101611,948853551
org.easymock_2.4.0.v20090202-0900,947726234
org.eclipse.ant.core_3.4.100.v20160505-0642,944178333
org.eclipse.ant.launching_1.1.201.v20161115-1135,942603811
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,941674791
org.eclipse.ant.ui_3.6.201.v20161115-1135,937294777
org.eclipse.compare_3.7.1.v20170103-1805,929321897
org.eclipse.compare.core_3.6.0.v20160418-1534,936130197
org.eclipse.compare.examples_3.2.0.v20160323-1650,933987145
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,934935860
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,928096976
org.eclipse.core.contenttype_3.5.100.v20160418-1621,926710097
org.eclipse.core.databinding_1.6.0.v20160412-0910,919812469
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,925737259
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,923699525
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,921581457
