Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,901067184
com.ibm.icu_56.1.0.v201601250100,899142815
com.jcraft.jsch_0.1.54.v20170116-1932,897144202
com.sun.el_2.2.0.v201303151357,896044471
javax.annotation_1.2.0.v201602091430,894892882
javax.el_2.2.0.v201303151357,893808534
javax.inject_1.0.0.v20091030,893170871
javax.servlet_3.1.0.v201410161800,890129737
javax.servlet.jsp_2.2.0.v201112011158,891610760
javax.xml_1.3.4.v201005080400,888330973
org.apache.ant_1.9.6.v201510161327,886710564
org.apache.batik.css_1.7.0.v201011041433,885093339
org.apache.batik.util_1.7.0.v201011041433,882999842
org.apache.batik.util.gui_1.7.0.v200903091627,883948135
org.apache.commons.codec_1.6.0.v201305230611,880890910
org.apache.commons.fileupload_1.2.2.v20111214-1400,879590728
org.apache.commons.io_2.2.0.v201405211200,878414966
org.apache.commons.jxpath_1.3.0.v200911051830,876911642
org.apache.commons.logging_1.1.1.v201101211721,875930427
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,863007025
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,861995951
org.apache.jasper.glassfish_2.2.2.v201501141630,858795441
org.apache.lucene.analysis_3.5.0.v20120725-1805,855989928
org.apache.lucene.core_3.5.0.v20120725-1805,854321381
org.apache.mina.core_2.0.7.v201401071602,849293721
org.apache.sshd.core_0.7.0.v201303101611,845565364
org.easymock_2.4.0.v20090202-0900,844412669
org.eclipse.ant.core_3.4.100.v20160505-0642,843123624
org.eclipse.ant.launching_1.1.201.v20161115-1135,841552318
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,840636039
org.eclipse.ant.ui_3.6.201.v20161115-1135,834838424
org.eclipse.compare_3.7.1.v20170103-1805,828424697
org.eclipse.compare.core_3.6.0.v20160418-1534,833577476
org.eclipse.compare.examples_3.2.0.v20160323-1650,831434984
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,832368124
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,827233401
org.eclipse.core.contenttype_3.5.100.v20160418-1621,826125844
