Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,904069194
com.ibm.icu_56.1.0.v201601250100,902703738
com.jcraft.jsch_0.1.54.v20170116-1932,901466615
com.sun.el_2.2.0.v201303151357,900273166
javax.annotation_1.2.0.v201602091430,899023052
javax.el_2.2.0.v201303151357,898215368
javax.inject_1.0.0.v20091030,897317814
javax.servlet_3.1.0.v201410161800,894413520
javax.servlet.jsp_2.2.0.v201112011158,895978161
javax.xml_1.3.4.v201005080400,892658685
org.apache.ant_1.9.6.v201510161327,891364079
org.apache.batik.css_1.7.0.v201011041433,890338458
org.apache.batik.util_1.7.0.v201011041433,889336817
org.apache.batik.util.gui_1.7.0.v200903091627,889547864
org.apache.commons.codec_1.6.0.v201305230611,886968270
org.apache.commons.fileupload_1.2.2.v20111214-1400,886331209
org.apache.commons.io_2.2.0.v201405211200,884978197
org.apache.commons.jxpath_1.3.0.v200911051830,881987388
org.apache.commons.logging_1.1.1.v201101211721,880680314
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,867886782
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,865801193
org.apache.jasper.glassfish_2.2.2.v201501141630,862173586
org.apache.lucene.analysis_3.5.0.v20120725-1805,859295852
org.apache.lucene.core_3.5.0.v20120725-1805,857047008
org.apache.mina.core_2.0.7.v201401071602,850806147
org.apache.sshd.core_0.7.0.v201303101611,845600354
org.easymock_2.4.0.v20090202-0900,844172210
org.eclipse.ant.core_3.4.100.v20160505-0642,842905766
org.eclipse.ant.launching_1.1.201.v20161115-1135,841108495
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,838510011
org.eclipse.ant.ui_3.6.201.v20161115-1135,833292531
org.eclipse.compare_3.7.1.v20170103-1805,824944534
org.eclipse.compare.core_3.6.0.v20160418-1534,831408095
org.eclipse.compare.examples_3.2.0.v20160323-1650,828733806
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,830235038
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,823714480
org.eclipse.core.contenttype_3.5.100.v20160418-1621,821949249
org.eclipse.core.databinding_1.6.0.v20160412-0910,816601818
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,820896817
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,819237450
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,817995073
org.eclipse.core.expressions_3.5.100.v20160418-1621,815531422
org.eclipse.core.externaltools_1.0.400.v20160509-1057,814722199
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,814030170
org.eclipse.core.filesystem_1.6.1.v20161113-2349,801503525
org.eclipse.core.filesystem.aix.ppc_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.aix.ppc64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.hpux.ia64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc_1.0.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64le_1.4.0.v20140822-1153,-1
org.eclipse.core.filesystem.linux.x86_1.4.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.x86_64_1.2.200.v20140124-1940,-1
org.eclipse.core.filesystem.macosx_1.3.0.v20140124-1940,803827537
org.eclipse.core.filesystem.win32.x86_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.win32.x86_64_1.4.0.v20140124-1940,-1
org.eclipse.core.jobs_3.8.0.v20160509-0411,800842131
org.eclipse.core.net_1.3.0.v20160418-1534,798000504
org.eclipse.core.net.linux.x86_1.2.0.v20160323-1650,-1
org.eclipse.core.net.linux.x86_64_1.2.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_1.1.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_64_1.1.0.v20160323-1650,-1
org.eclipse.core.resources_3.11.1.v20161107-2032,794611315
org.eclipse.core.resources.win32.x86_3.5.100.v20140124-1940,-1
org.eclipse.core.resources.win32.x86_64_3.5.0.v20140124-1940,-1
org.eclipse.core.runtime_3.12.0.v20160606-1342,793497812
org.eclipse.core.variables_3.3.0.v20160419-1720,792708268
org.eclipse.cvs_1.4.302.v20170301-0400,791993301
org.eclipse.debug.core_3.10.100.v20160419-1720,790652647
org.eclipse.debug.examples.core_1.4.0.v20160419-1720,789578067
org.eclipse.debug.examples.ui_1.5.0.v20160419-1720,788364033
org.eclipse.debug.ui_3.11.202.v20161114-0338,781824027
org.eclipse.e4.core.commands_0.11.100.v20160506-0804,780405368
org.eclipse.e4.core.contexts_1.5.1.v20170203-1100,779424936
org.eclipse.e4.core.di_1.6.1.v20160712-0927,776664451
org.eclipse.e4.core.di.annotations_1.5.0.v20151127-1241,778647978
org.eclipse.e4.core.di.extensions_0.14.0.v20160211-1614,777631387
org.eclipse.e4.core.services_2.0.100.v20160509-1032,775233844
org.eclipse.e4.emf.xpath_0.1.200.v20160506-0804,774349274
org.eclipse.e4.tools_4.5.0.v20160503-0947,763063860
org.eclipse.e4.tools.compat_4.5.0.v20160503-0947,773130364
org.eclipse.e4.tools.emf.editor3x_4.5.0.v20160503-0947,-1
org.eclipse.e4.tools.emf.ui_4.5.100.v20170109-1815,-1
org.eclipse.e4.tools.jdt.templates_4.5.0.v20161220-1401,765100618
org.eclipse.e4.tools.services_4.5.0.v20160503-0947,764140228
org.eclipse.e4.ui.bindings_0.11.100.v20160509-1025,761919099
org.eclipse.e4.ui.css.core_0.12.1.v20161114-0210,760216481
org.eclipse.e4.ui.css.swt_0.12.100.v20160517-1505,754769102
org.eclipse.e4.ui.css.swt.theme_0.10.100.v20160523-0836,756539212
org.eclipse.e4.ui.di_1.1.100.v20160506-0759,753977358
org.eclipse.e4.ui.dialogs_1.1.0.v20151127-1218,753106581
org.eclipse.e4.ui.model.workbench_1.2.0.v20160229-1459,750141902
org.eclipse.e4.ui.services_1.2.100.v20160506-0759,749070859
org.eclipse.e4.ui.swt.gtk_1.0.100.v20160301-1001,-1
org.eclipse.e4.ui.widgets_1.1.100.v20160506-0759,747592916
