Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,825939981
com.ibm.icu_56.1.0.v201601250100,824480761
com.jcraft.jsch_0.1.54.v20170116-1932,823121752
com.sun.el_2.2.0.v201303151357,821429254
javax.annotation_1.2.0.v201602091430,820114838
javax.el_2.2.0.v201303151357,819071254
javax.inject_1.0.0.v20091030,818221427
javax.servlet_3.1.0.v201410161800,815480985
javax.servlet.jsp_2.2.0.v201112011158,816902873
javax.xml_1.3.4.v201005080400,813497773
org.apache.ant_1.9.6.v201510161327,812138552
org.apache.batik.css_1.7.0.v201011041433,810757646
org.apache.batik.util_1.7.0.v201011041433,809141548
org.apache.batik.util.gui_1.7.0.v200903091627,809942723
org.apache.commons.codec_1.6.0.v201305230611,807357089
org.apache.commons.fileupload_1.2.2.v20111214-1400,806442883
org.apache.commons.io_2.2.0.v201405211200,805283124
org.apache.commons.jxpath_1.3.0.v200911051830,803569437
org.apache.commons.logging_1.1.1.v201101211721,802609411
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,784624672
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,783222340
org.apache.jasper.glassfish_2.2.2.v201501141630,779807509
org.apache.lucene.analysis_3.5.0.v20120725-1805,777918973
org.apache.lucene.core_3.5.0.v20120725-1805,775056604
org.apache.mina.core_2.0.7.v201401071602,766249697
org.apache.sshd.core_0.7.0.v201303101611,762870980
org.easymock_2.4.0.v20090202-0900,761773671
org.eclipse.ant.core_3.4.100.v20160505-0642,760316990
org.eclipse.ant.launching_1.1.201.v20161115-1135,758812810
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,756479507
org.eclipse.ant.ui_3.6.201.v20161115-1135,753459295
org.eclipse.compare_3.7.1.v20170103-1805,746915079
org.eclipse.compare.core_3.6.0.v20160418-1534,752301327
org.eclipse.compare.examples_3.2.0.v20160323-1650,750415980
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,751246373
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,745259417
org.eclipse.core.contenttype_3.5.100.v20160418-1621,743500800
org.eclipse.core.databinding_1.6.0.v20160412-0910,736007331
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,741389711
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,738624752
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,737162934
org.eclipse.core.expressions_3.5.100.v20160418-1621,734917286
org.eclipse.core.externaltools_1.0.400.v20160509-1057,734138054
org.eclipse.core.filebuffers_3.6.0.v20160503-1849,733391086
org.eclipse.core.filesystem_1.6.1.v20161113-2349,723625142
org.eclipse.core.filesystem.aix.ppc_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.aix.ppc64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.hpux.ia64_1.1.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc_1.0.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.linux.ppc64le_1.4.0.v20140822-1153,-1
org.eclipse.core.filesystem.linux.x86_1.4.200.v20140124-1940,-1
org.eclipse.core.filesystem.linux.x86_64_1.2.200.v20140124-1940,-1
org.eclipse.core.filesystem.macosx_1.3.0.v20140124-1940,726022223
org.eclipse.core.filesystem.win32.x86_1.4.0.v20140124-1940,-1
org.eclipse.core.filesystem.win32.x86_64_1.4.0.v20140124-1940,-1
org.eclipse.core.jobs_3.8.0.v20160509-0411,722628587
org.eclipse.core.net_1.3.0.v20160418-1534,718246510
org.eclipse.core.net.linux.x86_1.2.0.v20160323-1650,-1
org.eclipse.core.net.linux.x86_64_1.2.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_1.1.0.v20160323-1650,-1
org.eclipse.core.net.win32.x86_64_1.1.0.v20160323-1650,-1
org.eclipse.core.resources_3.11.1.v20161107-2032,714057340
org.eclipse.core.resources.win32.x86_3.5.100.v20140124-1940,-1
org.eclipse.core.resources.win32.x86_64_3.5.0.v20140124-1940,-1
org.eclipse.core.runtime_3.12.0.v20160606-1342,712800200
org.eclipse.core.variables_3.3.0.v20160419-1720,712003492
org.eclipse.cvs_1.4.302.v20170301-0400,711251821
org.eclipse.debug.core_3.10.100.v20160419-1720,709918508
org.eclipse.debug.examples.core_1.4.0.v20160419-1720,708610064
org.eclipse.debug.examples.ui_1.5.0.v20160419-1720,707186834
org.eclipse.debug.ui_3.11.202.v20161114-0338,701455498
org.eclipse.e4.core.commands_0.11.100.v20160506-0804,700537547
org.eclipse.e4.core.contexts_1.5.1.v20170203-1100,699791881
org.eclipse.e4.core.di_1.6.1.v20160712-0927,698025330
