Bundle,Resolving Time
com.google.code.atinject.tck_1.1.0.v20150813-0925,894080763
com.ibm.icu_56.1.0.v201601250100,891872148
com.jcraft.jsch_0.1.54.v20170116-1932,889850735
com.sun.el_2.2.0.v201303151357,888456926
javax.annotation_1.2.0.v201602091430,887208685
javax.el_2.2.0.v201303151357,886014051
javax.inject_1.0.0.v20091030,885092858
javax.servlet_3.1.0.v201410161800,881461240
javax.servlet.jsp_2.2.0.v201112011158,883453546
javax.xml_1.3.4.v201005080400,878739333
org.apache.ant_1.9.6.v201510161327,876758823
org.apache.batik.css_1.7.0.v201011041433,875254866
org.apache.batik.util_1.7.0.v201011041433,873201879
org.apache.batik.util.gui_1.7.0.v200903091627,874065409
org.apache.commons.codec_1.6.0.v201305230611,871146021
org.apache.commons.fileupload_1.2.2.v20111214-1400,870254881
org.apache.commons.io_2.2.0.v201405211200,869399800
org.apache.commons.jxpath_1.3.0.v200911051830,867838799
org.apache.commons.logging_1.1.1.v201101211721,866821344
org.apache.felix.gogo.command_0.10.0.v201209301215,-1
org.apache.felix.gogo.runtime_0.10.0.v201209301036,-1
org.apache.felix.gogo.shell_0.10.0.v201212101605,-1
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,853594480
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,851868082
org.apache.jasper.glassfish_2.2.2.v201501141630,849137493
org.apache.lucene.analysis_3.5.0.v20120725-1805,847271484
org.apache.lucene.core_3.5.0.v20120725-1805,846243594
org.apache.mina.core_2.0.7.v201401071602,842469788
org.apache.sshd.core_0.7.0.v201303101611,839150630
org.easymock_2.4.0.v20090202-0900,838308154
org.eclipse.ant.core_3.4.100.v20160505-0642,837449664
org.eclipse.ant.launching_1.1.201.v20161115-1135,835565529
org.eclipse.ant.optional.junit_3.3.200.v20160315-2119,833299995
org.eclipse.ant.ui_3.6.201.v20161115-1135,828661147
org.eclipse.compare_3.7.1.v20170103-1805,821525377
org.eclipse.compare.core_3.6.0.v20160418-1534,827393682
org.eclipse.compare.examples_3.2.0.v20160323-1650,825707298
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,826488921
org.eclipse.compare.win32_1.1.0.v20160418-1534,-1
org.eclipse.core.commands_3.8.1.v20161221-1651,820408698
org.eclipse.core.contenttype_3.5.100.v20160418-1621,818963756
org.eclipse.core.databinding_1.6.0.v20160412-0910,811656503
org.eclipse.core.databinding.beans_1.3.100.v20160509-1025,817291610
org.eclipse.core.databinding.observable_1.6.0.v20160511-1747,814980571
org.eclipse.core.databinding.property_1.6.0.v20160427-0852,813302152
org.eclipse.core.expressions_3.5.100.v20160418-1621,810479879
org.eclipse.core.externaltools_1.0.400.v20160509-1057,809415223
